id,study_name,effect_key,b,s,n,specialty,outcome_group,outcome_flag,outcome_nr,comparison_nr,RCT,study_year,outcome_name,comparison_name,z,gold_answer_GPT4,llama3-8b-8192,llama3-70b-8192,llama-3_1-70b-versatile,mixtral-8x7b-32768,gemma-7b-it,human_response,MV,llama3-8b-8192_cleaned,llama3-70b-8192_cleaned,llama-3_1-70b-versatile_cleaned,mixtral-8x7b-32768_cleaned,gemma-7b-it_cleaned,MV_cleaned,gold_answer_GPT4_cleaned,gemini-1_5-flash-002,gemini-1_5-flash-002_tokens,gemini-1_5-flash-002_logprobs,gemini-1_5-pro-002,gemini-1_5-flash-002_cleaned,gemini-1_5-pro-002_cleaned,meta-llama_Llama-3_2-1B-Instruct,meta-llama_Llama-3_2-1B-Instruct_cleaned,meta-llama_Llama-3_2-3B-Instruct,meta-llama_Llama-3_2-3B-Instruct_cleaned,meta-llama_Llama-3_2-1B-Instruct_probs,meta-llama_Llama-3_2-3B-Instruct_probs,microsoft_Phi-3_5-mini-instruct,google_gemma-2-2b-it,microsoft_Phi-3_5-mini-instruct_cleaned,google_gemma-2-2b-it_cleaned,microsoft_Phi-3_5-mini-instruct_probs,google_gemma-2-2b-it_probs,label,question,question_id,user,status
CD000144,Ainsworth 2000,STD-Ainsworth-2000 0.456 0.289 99 100,-1.00347462676294,0.360477593548117,199,Neonatal,efficacy,DICH,1,1,no,2000.0,Mortality,Animal derived surfactant extract versus protein free synthetic surfactant,-2.78373647828127,negative,negative,negative,negative.,negative,"negative.

mortality is",neg,negative,neg,neg,neg,neg,neg,neg,neg,"negative
",negative,0.9982724927613152,"negative
",neg,neg,negative.,neg,negative.,neg,0.63628520337485,0.8208306011372226, negative,"negative 
",neg,neg,0.9867348594287672,0.7990081174537574,,"In a medical study on 'Animal derived surfactant extract versus protein free synthetic surfactant', the outcome is 'Mortality'. Is this considered a positive or negative health outcome?",Q225,empty,available
CD000145,Carlsson 2000,STD-Carlsson-2000 0.233 0.759 17 16,-1.45528723260684,0.75907211527659,33,Pregnancy & Childbirth,efficacy,DICH,1,14,no,2000.0,Effect on persistent vomiting,Acupuncture or acupressure for hyperemesis gravidarum,-1.91719232378411,positive,negative,negative,negative,positive,"negative.

persistent vomiting",neg,negative,neg,neg,neg,pos,neg,neg,pos,"negative
",negative,0.9990506780614548,"negative
",neg,neg,positive.,pos,negative,neg,0.5506342651255229,0.3370352326256604, neutral,"positive 
",neu,pos,0.4617928260354136,0.8714834792996671,,"In a medical study on 'Acupuncture or acupressure for hyperemesis gravidarum', the outcome is 'Effect on persistent vomiting'. Is this considered a positive or negative health outcome?",Q226,empty,available
CD000145,Cartwright 1951,STD-Cartwright-1951 0.626 0.46 39 38,-0.468266009347195,0.459928055705586,77,Pregnancy & Childbirth,efficacy,DICH,1,1,no,1951.0,Effect on nausea,All antiemetic medication compared with placebo,-1.0181288215367,neutral,neutral,negative,negative,this would be considered a positive,"negative.

nausea",neg,negative,neu,neg,neg,pos,neg,neg,neu,"negative
",negative,0.997912397878712,"positive
",neg,pos,positive.,pos,negative,neg,0.4209246039112816,0.3987114136343475, positive,"positive 
",pos,pos,0.5604463540797012,0.8612113929734468,,"In a medical study on 'All antiemetic medication compared with placebo', the outcome is 'Effect on nausea'. Is this considered a positive or negative health outcome?",Q227,empty,available
CD000145,De Aloysio 1992,STD-De-Aloysio-1992 0.178 0.596 26 28,-1.72722094809048,0.596284793999944,54,Pregnancy & Childbirth,efficacy,DICH,1,7,no,1988.0,Effect on morning sickness,"Acupuncture or acupressure, compared with sham or dummy acupuncture or acupressure",-2.89663758906897,neutral,positive,negative,negative,positive,"positive.

morning sickness",neg,negative,pos,neg,neg,pos,pos,neg,neu,"negative
",negative,0.9955689875317716,"positive
",neg,pos,positive.,pos,positive,pos,0.5014446933924943,0.5722259886503673, positive,"positive 
",pos,pos,0.4900788969562375,0.8765774778392116,,"In a medical study on 'Acupuncture or acupressure, compared with sham or dummy acupuncture or acupressure', the outcome is 'Effect on morning sickness'. Is this considered a positive or negative health outcome?",Q228,empty,available
CD000145,Ditto 1999,STD-Ditto-1999 0.638 0.96 25 25,-0.449916870678998,0.960346885066768,50,Pregnancy & Childbirth,efficacy,DICH,1,11,no,1999.0,Effect on persistence of vomiting,Diazepam versus placebo for hyperemesis gravidarum,-0.468494121941904,negative,neutral,negative,negative.,"neutral

the","negative.

persistence of",neg,negative,neu,neg,neg,neu,neg,neg,neg,"negative
",negative,0.9953887967939244,"negative
",neg,neg,positive.,pos,negative,neg,0.4672384103019343,0.4778826170439225, neutral,"positive 
",neu,pos,0.9683865725897156,0.8919710745443765,,"In a medical study on 'Diazepam versus placebo for hyperemesis gravidarum', the outcome is 'Effect on persistence of vomiting'. Is this considered a positive or negative health outcome?",Q229,empty,available
CD000145,Nelson-Piercy 2001,STD-Nelson_x002d_Piercy-2001 1.96 0.828 12 12,0.672944473242426,0.828078671210825,24,Pregnancy & Childbirth,efficacy,DICH,1,9,no,2001.0,Effect on persistent vomiting within 4 days of treatment,Adrenocorticotropic hormone or steroids versus placebo for hyperemesis gravidarum,0.812657657585166,neutral,neutral,negative,negative,"positive, since reducing persistent","positive.

the reduction",neg,negative,neu,neg,neg,pos,pos,neg,neu,"negative
",negative,0.9951714783720266,"negative
",neg,neg,positive.,pos,negative,neg,0.492329760956967,0.3942043256889999," positive
","positive 
",pos,pos,0.5350941178401825,0.92818012801918,,"In a medical study on 'Adrenocorticotropic hormone or steroids versus placebo for hyperemesis gravidarum', the outcome is 'Effect on persistent vomiting within 4 days of treatment'. Is this considered a positive or negative health outcome?",Q230,empty,available
CD000145,Safari 1998,STD-Safari-1998 1.588 0.974 20 20,0.462623521948113,0.973505222533836,40,Pregnancy & Childbirth,efficacy,DICH,1,12,no,1998.0,Effect on persistence of vomiting,Methylprednisolone versus promethazine for hyperemesis gravidarum,0.475214216872918,negative,neutral,negative,negative.,"neutral

the","negative.

persistence of",neg,negative,neu,neg,neg,neu,neg,neg,neg,"negative
",negative,0.9991947049642304,"negative
",neg,neg,positive.,pos,neutral,neu,0.4998226172945668,0.4585045075519876, neutral,"positive 
",neu,pos,0.9944177708650906,0.9052347842883334,,"In a medical study on 'Methylprednisolone versus promethazine for hyperemesis gravidarum', the outcome is 'Effect on persistence of vomiting'. Is this considered a positive or negative health outcome?",Q231,empty,available
CD000145,Sahakian 1991,STD-Sahakian-1991 0.301 0.559 31 28,-1.19915351788999,0.558630472190077,59,Pregnancy & Childbirth,efficacy,DICH,1,5,no,1991.0,Effect on vomiting,Vitamin B6 compared with placebo,-2.14659524960888,neutral,negative,negative,negative.,"positive, if reduction in","negative.

vomiting",neg,negative,neg,neg,neg,pos,neg,neg,neu,"negative
",negative,0.9989755547027402,"negative
",neg,neg,negative.,neg,neutral,neu,0.3667325916148073,0.5094189324492975, neutral,"negative 
",neu,neg,0.3670389198737927,0.4706618518953441,,"In a medical study on 'Vitamin B6 compared with placebo', the outcome is 'Effect on vomiting'. Is this considered a positive or negative health outcome?",Q232,empty,available
CD000145,Sullivan 1996,STD-Sullivan-1996 0.286 1.22 15 15,-1.25276296849537,1.21987509118567,30,Pregnancy & Childbirth,efficacy,DICH,1,13,no,1996.0,Effect on persistence of vomiting,Ondansetron versus promethazine for hyperemesis gravidarum,-1.02696003676715,neutral,neutral,negative,negative.,"positive, as it","negative.

persistence of",neg,negative,neu,neg,neg,pos,neg,neg,neu,"negative
",negative,0.9960036233525392,"negative
",neg,neg,positive.,pos,negative,neg,0.4988701899031052,0.4485743648561347, neutral,"positive 
",neu,pos,0.9859382351916658,0.9025881233914416,,"In a medical study on 'Ondansetron versus promethazine for hyperemesis gravidarum', the outcome is 'Effect on persistence of vomiting'. Is this considered a positive or negative health outcome?",Q233,empty,available
CD000145,Vutyavanich 2001,STD-Vutyavanich-2001 0.313 0.51 32 35,-1.16141318990714,0.510044044702251,67,Pregnancy & Childbirth,efficacy,DICH,1,6,no,2001.0,Effect on vomiting,Ginger compared with placebo,-2.2770841106186,neutral,negative,negative,negative.,positive,"negative.

vomiting",neg,negative,neg,neg,neg,pos,neg,neg,neu,"negative
",negative,0.9985425794703194,"negative
",neg,neg,positive.,pos,positive,pos,0.3828068869994688,0.343068817184288," positive
","positive 
",pos,pos,0.5757482706250567,0.7532850460129672,,"In a medical study on 'Ginger compared with placebo', the outcome is 'Effect on vomiting'. Is this considered a positive or negative health outcome?",Q234,empty,available
CD000146,Abelin 1989,STD-Abelin-1989 1.53 0.36 100 99,0.493814277939454,0.416106295861498,199,Psychiatry & Mental Health,efficacy,DICH,1,1,no,1989.0,Smoking cessation at 6+ months follow up,Any type of NRT versus placebo/no NRT control,1.18675031560643,positive,positive,positive,positive,positive,"positive.

smoking cessation",pos,negative,pos,pos,pos,pos,pos,neg,pos,"positive
",positive,0.9915538662100156,"positive
",pos,pos,positive.,pos,positive,pos,0.4356690096556701,0.7066855218543613, positive,"positive 
",pos,pos,0.99509156974545,0.8286577070552297,,"In a medical study on 'Any type of NRT versus placebo/no NRT control', the outcome is 'Smoking cessation at 6+ months follow up'. Is this considered a positive or negative health outcome?",Q235,empty,available
CD000146,Berlin 2014,STD-Berlin-2014 1.078 0.425 203 199,0.0795618228361859,0.448785505039356,402,Psychiatry & Mental Health,efficacy,DICH,1,5,no,2014.0,Smoking cessation,NRT in pregnancy,0.177282514570538,positive,positive,positive,positive,positive,"positive.

smoking cessation",pos,negative,pos,pos,pos,pos,pos,neg,pos,"positive
",positive,0.997565392276413,"positive
",pos,pos,positive.,pos,positive,pos,0.570555773505805,0.7659442150813712, positive,"positive 
",pos,pos,0.9830807054690271,0.8554748073034942,,"In a medical study on 'NRT in pregnancy', the outcome is 'Smoking cessation'. Is this considered a positive or negative health outcome?",Q236,empty,available
CD000146,Bolliger 2000b,STD-Bolliger-2000b 0.497 1.229 200 200,-0.698184974589902,1.22885134604583,400,Psychiatry & Mental Health,efficacy,DICH,1,6,no,2000.0,Palpitations/chest pains,Palpitations in NRT vs placebo users,-0.568160645985787,negative,negative,negative,negative.,negative,"negative.

palpit",neg,negative,neg,neg,neg,neg,neg,neg,neg,"negative
",negative,0.9990150557763005,"negative
",neg,neg,negative.,neg,negative,neg,0.4332936295393623,0.8269838308770798, negative,"negative 
",neg,neg,0.955304379416378,0.5430553848902734,,"In a medical study on 'Palpitations in NRT vs placebo users', the outcome is 'Palpitations/chest pains'. Is this considered a positive or negative health outcome?",Q237,empty,available
CD000148,Herre 1976,STD-Herre-1976 0.536 0.514 16 15,-0.965080896043587,0.775364737520656,31,Pregnancy & Childbirth,efficacy,DICH,1,1,no,1976.0,Low weight for gestational age (< 5th centile),Calf blood extract versus placebo,-1.24467988978913,negative,negative,negative,negative.,negative,"negative.

low weight",neg,negative,neg,neg,neg,neg,neg,neg,neg,"negative
",negative,0.9990890052379156,"negative
",neg,neg,negative.,neg,negative,neg,0.6182132202089748,0.9467606482305352, negative,"negative 
",neg,neg,0.9850306850366152,0.5345793397727112,,"In a medical study on 'Calf blood extract versus placebo', the outcome is 'Low weight for gestational age (< 5th centile)'. Is this considered a positive or negative health outcome?",Q238,empty,available
CD000148,Viehweg 1987,STD-Viehweg-1987 1.111 0.279 15 15,0.287682072451781,0.760116950066092,30,Pregnancy & Childbirth,efficacy,DICH,1,3,no,1987.0,Small-for-gestational age (birthweight < 10th centile),Glucose versus bed rest,0.37847080298205,negative,negative,negative,negative.,negative,"negative.

small-",neg,negative,neg,neg,neg,neg,neg,neg,neg,"negative
",negative,0.9997131503492304,"negative
",neg,neg,negative.,neg,negative.,neg,0.589768876101086,0.9688089899743324, negative,"negative 
",neg,neg,0.9859089175725098,0.5769717784206799,,"In a medical study on 'Glucose versus bed rest', the outcome is 'Small-for-gestational age (birthweight < 10th centile)'. Is this considered a positive or negative health outcome?",Q239,empty,available
CD000149,Kafatos 1989,STD-Kafatos-1989 1.007 0.37 265 250,0.0066711388170221,0.370726381678767,515,Pregnancy & Childbirth,efficacy,DICH,1,1,no,1989.0,Small for gestational age,Nutritional advice during pregnancy,0.0179947776762288,negative,negative,negative,negative.,negative,"negative.

small for",neg,negative,neg,neg,neg,neg,neg,neg,neg,"negative
",negative,0.9997387536307772,"negative
",neg,neg,negative.,neg,negative.,neg,0.4404426310338168,0.9415392312450204, negative,"negative 
",neg,neg,0.9723204333014436,0.6326589704015751,,"In a medical study on 'Nutritional advice during pregnancy', the outcome is 'Small for gestational age'. Is this considered a positive or negative health outcome?",Q240,empty,available
CD000150,Aafjes 1983,STD-Aafjes-1983 2.513 0.857 27 32,0.958850346292951,0.909291809158588,59,Gynaecology & Urology,efficacy,DICH,1,1,no,1983.0,pregnancy rate (per patient),Androgens with stimulatory effect versus no treatment/placebo,1.05450234637022,positive,positive,positive,positive,positive,"positive.

pregnancy rate",pos,negative,pos,pos,pos,pos,pos,neg,pos,"positive
",positive,0.9950172905871582,"positive
",pos,pos,negative.,neg,positive.,pos,0.4456482417871044,0.4566251285606034, positive,"positive 
",pos,pos,0.7960263115227814,0.937509588077088,,"In a medical study on 'Androgens with stimulatory effect versus no treatment/placebo', the outcome is 'pregnancy rate (per patient)'. Is this considered a positive or negative health outcome?",Q241,empty,available
CD000151,Ainmelk 1987,STD-Ainmelk-1987 7.898 1.438 16 16,1.73864964391411,1.59046269300711,32,Gynaecology & Urology,efficacy,DICH,1,1,no,1987.0,pregnancy,Anti-oestrogens versus placebo/no treatment,1.09317222689884,positive,negative,positive,positive,positive (note: in,"negative.

pregnancy is",pos,negative,neg,pos,pos,pos,neg,neg,pos,"positive
",positive,0.9904299977407924,"positive
",pos,pos,negative.,neg,negative.,neg,0.5106837528572563,0.7842121126948467, neutral,"positive 
",neu,pos,0.5713302475926673,0.8168281604439122,,"In a medical study on 'Anti-oestrogens versus placebo/no treatment', the outcome is 'pregnancy'. Is this considered a positive or negative health outcome?",Q242,empty,available
CD000152,Hovatta 1979,STD-Hovatta-1979 0.441 1.189 20 18,-0.864997437486604,1.27087827070391,38,Gynaecology & Urology,efficacy,DICH,1,1,no,1979.0,pregnancy rate (per patient),Bromocriptine versus placebo/no treatment,-0.680629653859374,positive,positive,positive,positive,positive,"positive.

pregnancy rate",pos,negative,pos,pos,pos,pos,pos,neg,pos,"positive
",positive,0.9968013253949528,"positive
",pos,pos,negative.,neg,neutral,neu,0.4614743065652295,0.4647988562640736, positive,"positive 
",pos,pos,0.4617621091600006,0.9337564088007988,,"In a medical study on 'Bromocriptine versus placebo/no treatment', the outcome is 'pregnancy rate (per patient)'. Is this considered a positive or negative health outcome?",Q243,empty,available
CD000153,Izzo 1984,STD-Izzo-1984 7.426 1.441 15 14,1.68089687641625,1.59469106453741,29,Gynaecology & Urology,efficacy,DICH,1,1,no,1984.0,Pregnancy rate (per patient),Kinin enhancing drugs versus placebo/no treatment,1.05405800144986,positive,positive,positive,positive,positive,"positive.

a higher",pos,negative,pos,pos,pos,pos,pos,neg,pos,"positive
",positive,0.9971467988374484,"positive
",pos,pos,negative.,neg,neutral,neu,0.4806014026229776,0.5148822485400886, positive,"positive 
",pos,pos,0.6231219063526738,0.944239537632361,,"In a medical study on 'Kinin enhancing drugs versus placebo/no treatment', the outcome is 'Pregnancy rate (per patient)'. Is this considered a positive or negative health outcome?",Q244,empty,available
CD000154,Agarwal 2016,STD-Agarwal-2016 0.37 0.588 25 25,-0.994933859193268,0.588354647937302,50,Gynaecology & Urology,efficacy,DICH,1,4,yes,2016.0,Response to treatment,COCP versus CVR,-1.6910444451852,positive,positive,positive,positive.,the term 'response to treatment,"positive.

response to",pos,negative,pos,pos,pos,neg,pos,neg,pos,"positive
",positive,0.7177465619720709,"positive
",pos,pos,positive.,pos,positive,pos,0.5050834787106687,0.7413673652455126," positive
","positive 
",pos,pos,0.9027022505565396,0.9261496641263696,,"In a medical study on 'COCP versus CVR', the outcome is 'Response to treatment'. Is this considered a positive or negative health outcome?",Q245,empty,available
CD000154,Endrikat 2009,STD-Endrikat-2009 0.146 0.734 19 20,-1.92529086185258,0.73395536389516,39,Gynaecology & Urology,efficacy,DICH,1,3,yes,2009.0,Treatment success (PBAC < 100 at end of treatment or no requirement for alternative treatment ),COCP versus LNG IUS,-2.6231715940257,positive,positive,positive,positive,positive,"positive.

treatment success",pos,negative,pos,pos,pos,pos,pos,neg,pos,"positive
",positive,0.9990887672249702,"positive
",pos,pos,positive.,pos,positive,pos,0.5983223866480243,0.632115773374372, positive,"positive 
",pos,pos,0.9908741767058404,0.9121174225221138,,"In a medical study on 'COCP versus LNG IUS', the outcome is 'Treatment success (PBAC < 100 at end of treatment or no requirement for alternative treatment )'. Is this considered a positive or negative health outcome?",Q246,empty,available
